MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.629715	0.600337	-0.493005	0.000000	-0.355999	-0.341057	-0.870026	0.000000	-0.690452	0.723378	-0.001050	0.000000	-0.007546	-0.272924	-0.223516	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.684432	-0.113151	0.720243	0.000000	-0.409205	-0.877227	0.251046	0.000000	0.603410	-0.466550	-0.646704	0.000000	-0.225643	0.368249	0.345308	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.937906	-0.040374	0.344532	0.000000	-0.247974	0.616493	0.747292	0.000000	-0.242573	-0.786325	0.568201	0.000000	-0.005975	0.389183	0.297745	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.867290	0.301082	-0.396430	0.000000	-0.106449	-0.665771	-0.738524	0.000000	-0.486288	0.682714	-0.545367	0.000000	0.077056	-0.188264	-0.099583	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.147209	0.509393	0.847849	0.000000	-0.564416	-0.660666	0.494930	0.000000	0.812259	-0.551398	0.190254	0.000000	-0.281981	0.015700	-0.050416	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.864284	0.499915	-0.055670	0.000000	-0.351589	0.679553	0.643889	0.000000	0.359721	-0.536930	0.763091	0.000000	-0.374774	0.381382	-0.161461	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.002468	-0.409296	-0.912398	0.000000	0.786888	-0.562241	0.254346	0.000000	-0.617091	-0.718583	0.320683	0.000000	0.311518	-0.047318	0.371642	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.814212	0.316799	-0.486516	0.000000	-0.177546	-0.661982	-0.728188	0.000000	-0.552754	0.679278	-0.482747	0.000000	0.297340	-0.236656	-0.159671	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.901488	0.022095	0.432239	0.000000	-0.382460	0.508147	0.771693	0.000000	-0.202591	-0.860987	0.466539	0.000000	0.054730	0.361871	-0.234147	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.870951	0.474951	-0.125962	0.000000	-0.308414	0.727960	0.612336	0.000000	0.382525	-0.494466	0.780499	0.000000	-0.372846	0.459306	-0.004040	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.747693	0.335124	-0.573277	0.000000	-0.281763	-0.621632	-0.730879	0.000000	-0.601302	0.708001	-0.370364	0.000000	0.379705	-0.268166	0.316181	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.836286	0.007915	0.548236	0.000000	-0.481293	0.489573	0.727101	0.000000	-0.262646	-0.871927	0.413232	0.000000	0.335895	0.407689	-0.039915	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.735634	0.438760	-0.516075	0.000000	-0.141484	-0.645540	-0.750507	0.000000	-0.662439	0.625114	-0.412803	0.000000	0.448657	-0.473000	-0.146813	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.545193	-0.020492	0.838060	0.000000	-0.447708	-0.852311	0.270413	0.000000	0.708747	-0.522633	-0.473848	0.000000	0.018567	0.134720	0.301213	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.625891	0.525896	-0.575929	0.000000	-0.433966	-0.378741	-0.817452	0.000000	-0.648023	0.761570	-0.008830	0.000000	0.389463	-0.050758	-0.459606	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.399554	0.629066	-0.666807	0.000000	-0.768389	-0.166868	-0.617846	0.000000	-0.499935	0.759230	0.416695	0.000000	-0.084157	0.284750	-0.329623	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.151367	0.437365	0.886453	0.000000	-0.513938	-0.731222	0.448534	0.000000	0.844367	-0.523475	0.114096	0.000000	-0.368665	0.228098	-0.094981	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.921939	0.019865	0.386825	0.000000	-0.337283	0.532200	0.776533	0.000000	-0.190443	-0.846385	0.497356	0.000000	0.051592	0.371206	-0.128020	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.623677	0.646956	-0.438719	0.000000	-0.298098	-0.321987	-0.898589	0.000000	-0.722610	0.691211	-0.007959	0.000000	0.023766	-0.323351	-0.480713	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.548441	0.642854	-0.534744	0.000000	-0.716212	0.031082	-0.697190	0.000000	-0.431571	0.765358	0.477466	0.000000	-0.293171	0.160761	-0.288381	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.375680	-0.507160	-0.775663	0.000000	0.697287	0.706003	-0.123893	0.000000	0.610455	-0.494316	0.618868	0.000000	-0.413626	0.277297	-0.386905	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.222460	-0.692174	-0.686591	0.000000	-0.525413	-0.678337	0.513615	0.000000	-0.821250	0.246485	-0.514580	0.000000	0.329993	-0.003854	-0.194110	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.830255	0.104404	0.547519	0.000000	-0.524929	0.476757	0.705090	0.000000	-0.187420	-0.872813	0.450635	0.000000	0.373903	0.297154	-0.010795	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	-0.940201	0.339882	0.022403	0.000000	0.302727	0.803649	0.512352	0.000000	0.156135	0.488496	-0.858483	0.000000	-0.046968	-0.048833	0.254738	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.129346	0.492841	0.860452	0.000000	-0.502027	-0.715766	0.485436	0.000000	0.855125	-0.494759	0.154838	0.000000	-0.341986	0.158455	0.114351	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.670880	-0.080225	0.737213	0.000000	-0.413173	-0.865967	0.281761	0.000000	0.615798	-0.493625	-0.614107	0.000000	-0.128411	0.209659	0.429751	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	-0.139589	0.623097	0.769587	0.000000	-0.593045	0.569786	-0.568895	0.000000	-0.792977	-0.535811	0.289989	0.000000	0.195167	0.075835	-0.172207	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.734327	-0.270999	-0.622354	0.000000	0.068117	-0.882802	0.464781	0.000000	-0.675370	-0.383694	-0.629805	0.000000	0.320275	0.466201	0.279188	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.535111	0.123625	-0.835687	0.000000	0.781611	-0.447793	0.434241	0.000000	-0.320532	-0.885550	-0.336246	0.000000	0.224139	0.071263	-0.024500	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.488572	0.804082	-0.338746	0.000000	-0.486553	-0.071194	-0.870746	0.000000	-0.724268	0.590240	0.356445	0.000000	-0.443452	-0.201754	-0.468530	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.745580	0.479513	-0.462793	0.000000	0.019229	-0.709642	-0.704300	0.000000	-0.666138	0.516213	-0.538315	0.000000	0.022267	-0.389417	0.112358	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.647128	-0.173199	0.742447	0.000000	-0.453801	-0.870046	0.192575	0.000000	0.612609	-0.461543	-0.641629	0.000000	-0.128273	0.410693	0.357655	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.670158	0.509074	-0.540123	0.000000	-0.421300	-0.338212	-0.841498	0.000000	-0.611060	0.791490	-0.012183	0.000000	0.265399	-0.073484	-0.359630	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.109555	-0.731462	-0.673024	0.000000	-0.506601	0.541466	-0.670947	0.000000	0.855192	0.414460	-0.311239	0.000000	-0.385799	-0.292931	0.419919	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.943274	-0.056053	0.327249	0.000000	-0.015763	-0.992095	-0.124494	0.000000	0.331641	0.112273	-0.936701	0.000000	0.071633	-0.294589	0.194344	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.818233	0.000806	0.574886	0.000000	-0.505126	0.478468	0.718273	0.000000	-0.274486	-0.878104	0.391906	0.000000	0.313306	0.388320	-0.191619	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.279327	0.500748	0.819285	0.000000	-0.557501	-0.610119	0.562980	0.000000	0.781773	-0.614008	0.108745	0.000000	-0.468837	0.045221	0.271433	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.020426	0.972561	0.231749	0.000000	-0.084298	-0.229296	0.969699	0.000000	0.996231	-0.039343	0.077301	0.000000	-0.384759	0.026667	0.432780	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.230792	0.485547	0.843196	0.000000	-0.559638	-0.642662	0.523251	0.000000	0.795953	-0.592646	0.123409	0.000000	-0.443240	0.060905	-0.138835	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.924829	0.131454	0.356947	0.000000	0.159789	-0.985836	-0.050946	0.000000	0.345194	0.104152	-0.932734	0.000000	-0.384967	-0.339608	0.105893	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	-0.049063	0.452336	-0.890497	0.000000	-0.967308	0.200584	0.155183	0.000000	0.248814	0.868999	0.427707	0.000000	-0.196114	-0.037698	-0.053645	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.137582	0.567822	0.811572	0.000000	-0.572068	-0.623333	0.533099	0.000000	0.808585	-0.537619	0.239073	0.000000	-0.273039	-0.078435	0.022558	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.982069	0.067282	-0.176107	0.000000	0.159544	-0.794264	0.586251	0.000000	-0.100432	-0.603835	-0.790757	0.000000	0.022906	0.433093	0.227222	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.526598	-0.707720	-0.470985	0.000000	0.500443	-0.189785	0.844712	0.000000	-0.687205	-0.680525	0.254233	0.000000	0.201336	0.203592	-0.259495	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.079326	-0.816288	-0.572172	0.000000	0.553312	-0.441388	0.706415	0.000000	-0.829188	-0.372627	0.416648	0.000000	0.279523	0.148727	-0.453954	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	-0.638623	0.710954	0.294457	0.000000	-0.036776	-0.410411	0.911159	0.000000	0.768641	0.571058	0.288244	0.000000	0.006712	-0.155547	0.184799	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.580477	0.607760	-0.541918	0.000000	-0.413862	-0.352944	-0.839136	0.000000	-0.701259	0.711378	0.046653	0.000000	0.329015	-0.210437	-0.428413	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.335260	0.721456	-0.605890	0.000000	-0.780943	-0.146928	-0.607075	0.000000	-0.527000	0.676693	0.514157	0.000000	0.064960	0.044078	-0.218497	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.683523	-0.150657	0.714212	0.000000	-0.432874	-0.871503	0.230438	0.000000	0.587721	-0.466673	-0.660908	0.000000	-0.160621	0.337725	0.428240	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.694773	0.486251	-0.529953	0.000000	-0.029325	-0.717070	-0.696384	0.000000	-0.718631	0.499370	-0.483942	0.000000	0.117488	-0.374934	0.185301	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	-0.486413	0.566819	-0.664920	0.000000	-0.820426	-0.558041	0.124463	0.000000	-0.300505	0.606058	0.736472	0.000000	-0.111667	-0.198920	0.032618	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.740678	-0.662974	-0.108911	0.000000	-0.615439	-0.734527	0.285839	0.000000	-0.269502	-0.144687	-0.952068	0.000000	0.326849	0.199606	0.220417	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.248353	0.848708	-0.466922	0.000000	-0.653679	-0.208886	-0.727372	0.000000	-0.714860	0.485862	0.502905	0.000000	0.074677	-0.175343	-0.370379	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.751518	-0.288984	-0.593050	0.000000	-0.000508	-0.899206	0.437525	0.000000	-0.659712	-0.328506	-0.675917	0.000000	0.478016	0.371042	0.178431	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.911408	-0.065611	0.406239	0.000000	-0.299851	0.570215	0.764817	0.000000	-0.281823	-0.818871	0.500025	0.000000	0.074433	0.464585	0.161818	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.502932	0.651453	-0.568038	0.000000	-0.459424	-0.355185	-0.814109	0.000000	-0.732113	0.670412	0.120659	0.000000	0.295260	-0.320505	-0.359156	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.919883	-0.028607	0.391148	0.000000	-0.315121	0.539828	0.780567	0.000000	-0.233482	-0.841289	0.487564	0.000000	0.020036	0.425009	-0.168425	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.813249	0.388006	-0.433680	0.000000	-0.106278	-0.633693	-0.766250	0.000000	-0.572129	0.669242	-0.474113	0.000000	0.184484	-0.339834	-0.014064	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.897074	0.021496	0.441356	0.000000	-0.397258	0.476625	0.784229	0.000000	-0.193504	-0.878844	0.436108	0.000000	0.005639	0.349266	-0.348793	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.284997	-0.291236	-0.913213	0.000000	-0.529780	-0.841840	0.103139	0.000000	-0.798817	0.454408	-0.394214	0.000000	-0.117074	-0.054319	0.139072	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	-0.006085	-0.828372	-0.560146	0.000000	0.574626	-0.461333	0.676000	0.000000	-0.818393	-0.317761	0.478811	0.000000	0.368146	0.313304	-0.434707	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.775370	-0.248989	-0.580350	0.000000	0.027782	-0.904653	0.425243	0.000000	-0.630896	-0.345844	-0.694523	0.000000	0.410893	0.309486	0.169782	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.947809	0.122471	0.294379	0.000000	0.139487	-0.989516	-0.037432	0.000000	0.286709	0.076540	-0.954955	0.000000	-0.177417	-0.391657	0.185422	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.949670	0.176325	0.258913	0.000000	0.185116	-0.982668	-0.009772	0.000000	0.252702	0.057209	-0.965851	0.000000	-0.280231	-0.457912	0.218357	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.475496	0.761317	-0.440794	0.000000	-0.529947	-0.152054	-0.834288	0.000000	-0.702182	0.630298	0.331157	0.000000	-0.385953	0.007579	-0.441424	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.521022	0.574426	-0.631324	0.000000	-0.739673	-0.065235	-0.669797	0.000000	-0.425933	0.815953	0.390899	0.000000	-0.254373	0.290001	-0.234768	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.984674	-0.041264	0.169452	0.000000	-0.009942	-0.983308	-0.181679	0.000000	0.174120	0.177209	-0.968648	0.000000	0.177279	-0.316089	0.476978	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.222050	-0.755483	-0.616393	0.000000	-0.541539	-0.621261	0.566365	0.000000	-0.810820	0.208039	-0.547074	0.000000	0.305807	0.135186	-0.326696	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.350504	0.819660	-0.453105	0.000000	-0.613342	-0.164729	-0.772448	0.000000	-0.707784	0.548655	0.444994	0.000000	-0.081648	-0.162497	-0.346468	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.197748	-0.689969	-0.696304	0.000000	-0.527537	-0.673602	0.517654	0.000000	-0.826197	0.264961	-0.497187	0.000000	0.331155	0.095646	-0.108428	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.091624	0.644403	0.759177	0.000000	-0.624805	-0.556436	0.547720	0.000000	0.775386	-0.524522	0.351644	0.000000	-0.162327	-0.194034	0.119429	1.000000
MARKER	0.058333	1.000000	1.000000	0.000000	1.000000	0.541550	0.663133	-0.516699	0.000000	-0.709599	0.031016	-0.703922	0.000000	-0.450768	0.747858	0.487356	0.000000	-0.295130	0.078036	-0.217548	1.000000
